State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
48,173,TX,Glasscock County,132,100,164,10.8,8.2,13.5,52,40,64,16.2,12.5,19.9,34,26,42,13.8,10.6,17.1,"52,384","47,032","57,735",,,,,,
48,175,TX,Goliad County,"1,083",833,"1,332",15.6,12,19.2,372,290,454,23.3,18.2,28.5,232,176,288,19.3,14.7,24,"44,733","40,485","48,982",,,,,,
48,177,TX,Gonzales County,"3,832","2,922","4,742",19.8,15.1,24.5,"1,735","1,370","2,099",31.6,25,38.2,"1,164",913,"1,415",31.1,24.4,37.8,"33,123","29,792","36,453",,,,,,
48,179,TX,Gray County,"3,071","2,438","3,704",15.1,12,18.2,"1,129",900,"1,358",20.5,16.3,24.7,732,574,890,19.7,15.4,23.9,"38,384","35,911","40,858",,,,,,
48,181,TX,Grayson County,"16,494","13,868","19,119",14.1,11.9,16.3,"5,972","4,847","7,096",20.7,16.8,24.6,"3,788","3,019","4,557",18.5,14.8,22.3,"43,229","40,549","45,909",,,,,,
48,183,TX,Gregg County,"17,441","14,448","20,435",15,12.4,17.6,"7,106","5,752","8,460",22.4,18.2,26.7,"4,459","3,520","5,398",20.5,16.2,24.9,"43,049","40,607","45,492",,,,,,
48,185,TX,Grimes County,"4,225","3,283","5,167",18.1,14.1,22.2,"1,402","1,112","1,692",23.9,18.9,28.8,925,724,"1,126",22.2,17.3,27,"39,494","35,496","43,491",,,,,,
48,187,TX,Guadalupe County,"13,333","11,137","15,529",11.2,9.3,13,"5,076","4,110","6,042",16,12.9,19,"3,352","2,677","4,027",14.3,11.5,17.2,"57,817","55,087","60,547",,,,,,
48,189,TX,Hale County,"6,338","4,890","7,785",19.2,14.8,23.6,"2,783","2,160","3,407",26.8,20.8,32.8,"1,845","1,411","2,279",25.4,19.4,31.4,"35,144","32,062","38,226",,,,,,
48,191,TX,Hall County,826,653,"1,000",25.3,20,30.6,321,249,394,38.1,29.6,46.8,213,163,263,33.5,25.6,41.4,"26,746","24,060","29,432",,,,,,
48,193,TX,Hamilton County,"1,244",939,"1,548",15.9,12,19.8,452,348,555,26,20,31.9,303,231,375,23.9,18.2,29.6,"38,241","34,545","41,936",,,,,,
48,195,TX,Hansford County,654,498,809,12.3,9.4,15.2,287,222,351,16.7,12.9,20.4,188,144,232,15.9,12.2,19.7,"44,690","40,621","48,759",,,,,,
48,197,TX,Hardeman County,719,549,890,18.8,14.4,23.3,279,216,341,29.9,23.1,36.5,182,138,226,26.8,20.3,33.3,"33,657","31,009","36,306",,,,,,
48,199,TX,Hardin County,"5,968","4,765","7,171",11.3,9,13.6,"2,146","1,661","2,630",15.5,12,19.1,"1,433","1,089","1,777",14.2,10.8,17.6,"53,677","50,144","57,209",,,,,,
48,201,TX,Harris County,"686,928","660,627","713,230",17.1,16.4,17.7,"288,722","274,980","302,464",24.9,23.7,26.1,"186,878","177,046","196,710",23.3,22.1,24.6,"50,577","49,861","51,294",,,,,,
48,203,TX,Harrison County,"9,662","7,652","11,672",15.4,12.2,18.6,"3,795","3,051","4,540",23.4,18.8,28,"2,473","1,953","2,993",21.3,16.8,25.8,"43,503","40,331","46,676",,,,,,
48,205,TX,Hartley County,437,327,546,11.4,8.5,14.2,162,125,200,12.9,10,15.9,108,82,134,12.1,9.2,15.1,"54,915","49,535","60,294",,,,,,
48,207,TX,Haskell County,"1,112",847,"1,377",22.6,17.2,28,395,305,485,36.7,28.3,45.1,262,199,325,32.9,25,40.8,"31,007","28,015","33,999",,,,,,
48,209,TX,Hays County,"28,162","25,704","30,621",19.2,17.5,20.8,"6,620","5,589","7,652",17.6,14.8,20.3,"3,963","3,263","4,663",15.2,12.5,17.8,"53,113","50,274","55,953",,,,,,
48,211,TX,Hemphill County,250,191,309,7.6,5.8,9.3,101,77,124,10.3,7.9,12.7,66,50,82,9.9,7.5,12.3,"60,361","53,998","66,724",,,,,,
48,213,TX,Henderson County,"14,123","11,713","16,533",18.2,15.1,21.3,"5,077","4,116","6,038",28.4,23,33.8,"3,200","2,518","3,882",24.9,19.6,30.2,"39,007","35,699","42,315",,,,,,
48,215,TX,Hidalgo County,"258,259","243,718","272,801",35.2,33.2,37.2,"125,252","116,489","134,016",46.7,43.4,49.9,"81,029","74,963","87,095",44.8,41.4,48.1,"30,360","29,110","31,611",,,,,,
48,217,TX,Hill County,"5,593","4,406","6,780",16,12.6,19.4,"2,025","1,541","2,509",22.9,17.5,28.4,"1,341","1,006","1,676",21.3,16,26.6,"39,028","35,708","42,347",,,,,,
48,219,TX,Hockley County,"3,623","2,893","4,352",16.7,13.4,20.1,"1,302","1,020","1,584",21.9,17.1,26.6,885,689,"1,081",21.3,16.6,26.1,"41,086","37,038","45,135",,,,,,
48,221,TX,Hood County,"5,874","4,681","7,067",11.6,9.2,13.9,"2,102","1,668","2,537",19.2,15.2,23.2,"1,379","1,078","1,680",17.6,13.8,21.5,"55,169","51,226","59,113",,,,,,
48,223,TX,Hopkins County,"6,128","5,031","7,225",18,14.8,21.2,"2,362","1,916","2,808",27,21.9,32.1,"1,495","1,187","1,803",24.3,19.3,29.3,"37,151","34,540","39,762",,,,,,
48,225,TX,Houston County,"4,641","3,587","5,696",23.9,18.5,29.3,"1,493","1,162","1,824",32.6,25.4,39.9,959,730,"1,188",29.8,22.7,36.9,"32,635","29,977","35,293",,,,,,
48,227,TX,Howard County,"5,261","4,016","6,506",18.7,14.3,23.1,"2,057","1,603","2,511",26.1,20.3,31.8,"1,340","1,025","1,655",24.6,18.8,30.4,"36,929","33,485","40,374",,,,,,
48,229,TX,Hudspeth County,917,700,"1,134",29.8,22.8,36.9,361,278,444,44.5,34.2,54.7,236,179,293,38.9,29.5,48.3,"27,053","24,297","29,809",,,,,,
48,231,TX,Hunt County,"15,976","14,150","17,802",19.9,17.6,22.2,"5,410","4,615","6,205",26.6,22.7,30.5,"3,422","2,869","3,975",23.7,19.8,27.5,"42,160","38,991","45,328",,,,,,
48,233,TX,Hutchinson County,"2,604","2,034","3,173",12.3,9.6,15,999,774,"1,224",17.6,13.6,21.5,643,490,796,15.7,12,19.4,"43,969","41,011","46,927",,,,,,
48,235,TX,Irion County,189,142,236,10.9,8.2,13.6,58,44,71,16.6,12.6,20.3,37,28,46,13.2,10,16.4,"50,206","44,918","55,494",,,,,,
48,237,TX,Jack County,"1,105",838,"1,372",14.9,11.3,18.5,340,264,416,18.9,14.6,23.1,215,164,266,15.8,12,19.5,"47,122","42,319","51,925",,,,,,
48,239,TX,Jackson County,"1,927","1,458","2,396",13.8,10.4,17.1,764,590,937,21.1,16.3,25.8,497,379,615,19.6,15,24.3,"43,897","39,693","48,101",,,,,,
48,241,TX,Jasper County,"5,513","4,307","6,718",16.5,12.9,20.1,"2,213","1,745","2,680",26.4,20.8,32,"1,484","1,142","1,826",24.9,19.2,30.7,"39,085","36,279","41,892",,,,,,
48,243,TX,Jeff Davis County,299,224,374,13.6,10.2,17.1,101,78,124,23.1,17.8,28.3,68,52,84,20.5,15.7,25.4,"38,116","34,768","41,465",,,,,,
48,245,TX,Jefferson County,"43,356","38,137","48,576",19.1,16.8,21.4,"15,651","13,451","17,852",26.5,22.8,30.3,"10,087","8,455","11,719",24.3,20.3,28.2,"41,087","39,104","43,071",,,,,,
48,247,TX,Jim Hogg County,"1,113",835,"1,390",22.6,16.9,28.2,495,383,607,33.5,25.9,41.1,324,248,400,32.3,24.7,39.9,"32,984","29,534","36,434",,,,,,
48,249,TX,Jim Wells County,"9,402","7,680","11,125",23.2,19,27.5,"3,987","3,239","4,734",33.1,26.9,39.4,"2,700","2,187","3,213",31.6,25.6,37.6,"35,806","32,653","38,959",,,,,,
48,251,TX,Johnson County,"17,614","14,659","20,570",11.4,9.5,13.4,"6,763","5,386","8,140",16.2,12.9,19.5,"4,498","3,529","5,467",14.8,11.6,18,"56,088","53,541","58,636",,,,,,
48,253,TX,Jones County,"3,314","2,554","4,073",23.9,18.4,29.4,"1,021",793,"1,249",29.1,22.6,35.6,659,504,814,26,19.9,32.1,"35,647","32,696","38,598",,,,,,
48,255,TX,Karnes County,"2,951","2,200","3,702",25.8,19.3,32.4,920,706,"1,134",30.1,23.1,37.1,588,444,732,27.5,20.8,34.3,"34,476","31,040","37,912",,,,,,
48,257,TX,Kaufman County,"12,428","10,370","14,486",12.2,10.2,14.3,"5,077","4,144","6,009",17,13.9,20.2,"3,285","2,644","3,926",15.3,12.3,18.3,"55,340","51,881","58,799",,,,,,
48,259,TX,Kendall County,"2,884","2,186","3,582",8.6,6.5,10.7,"1,104",850,"1,358",13,10,16,718,548,888,11.4,8.7,14.1,"72,094","66,248","77,941",,,,,,
48,261,TX,Kenedy County,58,44,73,15.9,12.1,20,23,18,29,26.1,20.5,33,15,11,19,21.7,15.9,27.5,"32,336","28,873","35,799",,,,,,
48,263,TX,Kent County,81,61,100,12.2,9.2,15,27,21,33,18.2,14.2,22.3,18,14,22,15.5,12.1,19,"37,593","33,735","41,450",,,,,,
48,265,TX,Kerr County,"6,750","5,261","8,238",14.5,11.3,17.8,"2,615","2,040","3,190",26.1,20.4,31.9,"1,727","1,338","2,116",24.7,19.1,30.2,"43,648","39,769","47,528",,,,,,
48,267,TX,Kimble County,833,630,"1,035",18.5,14,23,299,230,367,33,25.4,40.5,196,149,243,29,22,35.9,"36,388","32,994","39,782",,,,,,
48,269,TX,King County,41,31,51,15.4,11.7,19.2,14,11,17,23.3,18.3,28.3,9,7,11,19.6,15.2,23.9,"50,014","45,131","54,896",,,,,,
48,271,TX,Kinney County,672,513,832,20.7,15.8,25.6,219,170,269,30.2,23.5,37.2,147,112,182,26.3,20.1,32.6,"34,777","31,111","38,443",,,,,,
48,273,TX,Kleberg County,"6,491","4,991","7,990",22.3,17.2,27.5,"2,266","1,743","2,789",29.6,22.8,36.4,"1,534","1,174","1,894",29.6,22.7,36.5,"37,450","34,040","40,859",,,,,,
48,275,TX,Knox County,743,577,908,23.1,17.9,28.2,285,221,348,35.5,27.6,43.4,187,144,230,31.7,24.4,39,"31,382","28,226","34,538",,,,,,
48,277,TX,Lamar County,"8,909","7,141","10,677",18.6,14.9,22.3,"3,370","2,676","4,063",28.2,22.4,34,"2,267","1,794","2,740",26.4,20.9,32,"36,028","33,055","39,000",,,,,,
48,279,TX,Lamb County,"2,628","2,028","3,228",20.5,15.8,25.2,"1,090",849,"1,331",29.5,23,36,696,532,860,26.7,20.4,33,"32,293","29,071","35,515",,,,,,
48,281,TX,Lampasas County,"3,683","3,044","4,322",17.9,14.8,21,"1,391","1,133","1,648",28.1,22.9,33.3,899,722,"1,076",25,20.1,29.9,"45,485","41,376","49,593",,,,,,
48,283,TX,La Salle County,"1,636","1,282","1,989",31.6,24.8,38.4,655,509,800,41.5,32.3,50.7,443,338,548,39.2,29.9,48.5,"28,103","25,201","31,004",,,,,,
48,285,TX,Lavaca County,"2,282","1,731","2,833",12.6,9.6,15.6,862,671,"1,053",19.4,15.1,23.8,573,442,704,18.2,14,22.4,"38,795","35,140","42,449",,,,,,
48,287,TX,Lee County,"1,664","1,220","2,109",10.7,7.8,13.5,677,520,835,17.1,13.2,21.1,435,329,541,15.1,11.4,18.8,"46,757","42,131","51,384",,,,,,
48,289,TX,Leon County,"2,846","2,231","3,460",16.9,13.3,20.6,971,770,"1,172",25.2,20,30.4,642,503,781,23.4,18.4,28.5,"38,775","35,148","42,403",,,,,,
48,291,TX,Liberty County,"12,605","10,432","14,778",17.9,14.8,21,"4,865","4,001","5,728",24.7,20.3,29.1,"3,165","2,525","3,805",22.3,17.8,26.8,"45,308","41,595","49,020",,,,,,
48,293,TX,Limestone County,"4,058","3,153","4,963",19.9,15.4,24.3,"1,491","1,180","1,801",29,22.9,35,946,726,"1,166",26.1,20,32.1,"34,597","31,368","37,825",,,,,,
48,295,TX,Lipscomb County,370,288,452,12.2,9.5,14.9,143,112,174,17.2,13.4,20.9,92,70,114,15.6,11.9,19.3,"53,348","49,408","57,288",,,,,,
48,297,TX,Live Oak County,"2,003","1,567","2,439",21.2,16.6,25.8,567,450,684,26.9,21.4,32.5,363,284,442,23.5,18.4,28.6,"40,636","36,586","44,687",,,,,,
48,299,TX,Llano County,"2,380","1,784","2,975",13.2,9.9,16.5,821,629,"1,013",26.6,20.4,32.9,558,423,693,25.3,19.2,31.4,"41,431","37,360","45,501",,,,,,
48,301,TX,Loving County,5,3,6,11.1,6.7,13.3,4,3,5,50,37.5,62.5,3,2,4,60,40,80,"49,903","44,491","55,316",,,,,,
48,303,TX,Lubbock County,"52,273","46,964","57,582",20.1,18.1,22.1,"15,763","13,266","18,260",23.9,20.1,27.7,"9,848","8,007","11,689",21.8,17.8,25.9,"39,159","37,739","40,580",,,,,,
48,305,TX,Lynn County,"1,085",836,"1,334",19.3,14.8,23.7,460,359,560,29.3,22.9,35.6,306,237,375,26.7,20.7,32.7,"33,097","29,782","36,412",,,,,,
48,307,TX,McCulloch County,"1,463","1,088","1,838",18.6,13.8,23.3,684,529,838,33.8,26.2,41.4,438,335,541,30.2,23.1,37.4,"35,033","32,126","37,940",,,,,,
48,309,TX,McLennan County,"50,871","46,567","55,174",22.8,20.9,24.8,"15,764","13,578","17,949",27.1,23.3,30.8,"9,946","8,364","11,528",24.5,20.6,28.4,"38,963","36,413","41,513",,,,,,
48,311,TX,McMullen County,107,80,133,13.2,9.9,16.4,22,17,27,17.2,13.3,21.1,14,10,18,16.9,12,21.7,"40,809","36,498","45,120",,,,,,
48,313,TX,Madison County,"2,724","2,161","3,287",25.9,20.5,31.2,829,666,993,30.2,24.3,36.2,524,411,637,27.4,21.5,33.3,"32,873","29,502","36,243",,,,,,
48,315,TX,Marion County,"2,496","2,006","2,986",24.6,19.8,29.4,745,591,899,36.6,29,44.1,512,406,618,33.9,26.9,40.9,"31,210","27,993","34,427",,,,,,
48,317,TX,Martin County,680,514,846,15.1,11.4,18.8,330,254,405,23.4,18,28.7,217,165,269,21.6,16.4,26.7,"40,933","37,380","44,486",,,,,,
48,319,TX,Mason County,650,496,805,16.5,12.6,20.4,241,187,295,28.9,22.4,35.4,156,119,193,24.5,18.7,30.3,"36,965","33,085","40,845",,,,,,
48,321,TX,Matagorda County,"7,735","6,388","9,081",21.2,17.5,24.9,"2,905","2,330","3,480",29,23.3,34.8,"1,868","1,468","2,268",26,20.4,31.5,"38,938","36,039","41,836",,,,,,
48,323,TX,Maverick County,"15,822","13,347","18,296",29.8,25.2,34.5,"7,704","6,349","9,058",40.8,33.6,47.9,"5,107","4,159","6,055",38.2,31.1,45.2,"27,446","24,777","30,116",,,,,,
48,325,TX,Medina County,"7,529","6,056","9,002",17.6,14.1,21,"2,767","2,220","3,313",24.3,19.5,29.1,"1,875","1,493","2,257",22.5,17.9,27,"45,278","41,336","49,220",,,,,,
48,327,TX,Menard County,534,423,645,25.6,20.2,30.9,153,120,186,38.1,29.9,46.3,100,76,124,35,26.6,43.4,"29,710","26,610","32,811",,,,,,
48,329,TX,Midland County,"16,257","13,403","19,112",12.5,10.3,14.6,"6,492","5,212","7,771",17.7,14.2,21.2,"4,202","3,346","5,058",16.4,13.1,19.7,"54,949","51,030","58,869",,,,,,
48,331,TX,Milam County,"4,321","3,344","5,298",18,13.9,22,"1,811","1,417","2,206",28,21.9,34.1,"1,195",915,"1,475",25.8,19.8,31.9,"37,245","34,315","40,175",,,,,,
48,333,TX,Mills County,924,708,"1,139",19.4,14.9,23.9,316,247,385,30.6,23.9,37.2,207,160,254,27.6,21.4,33.9,"34,557","31,123","37,991",,,,,,
48,335,TX,Mitchell County,"1,486","1,105","1,868",22.6,16.8,28.4,440,339,541,25,19.3,30.7,290,221,359,22.9,17.5,28.4,"34,461","30,901","38,021",,,,,,
48,337,TX,Montague County,"2,967","2,379","3,554",15.4,12.4,18.5,977,759,"1,196",21.5,16.7,26.4,620,473,767,19.4,14.8,24,"42,246","38,518","45,974",,,,,,
48,339,TX,Montgomery County,"49,974","44,530","55,417",11.2,10,12.5,"18,650","16,034","21,266",15.2,13,17.3,"11,710","9,904","13,516",13.2,11.1,15.2,"65,130","62,418","67,843",,,,,,
48,341,TX,Moore County,"2,375","1,742","3,007",11.6,8.5,14.6,"1,303",994,"1,612",18.7,14.2,23.1,828,618,"1,038",17.2,12.9,21.6,"41,820","38,278","45,361",,,,,,
48,343,TX,Morris County,"2,340","1,821","2,859",18.8,14.6,23,937,738,"1,137",30.2,23.8,36.6,606,468,744,27.2,21,33.4,"35,257","31,668","38,845",,,,,,
48,345,TX,Motley County,262,202,322,20.7,15.9,25.4,86,67,105,31.4,24.5,38.3,58,45,71,28.7,22.3,35.1,"33,357","29,929","36,785",,,,,,
48,347,TX,Nacogdoches County,"15,207","13,298","17,117",25.8,22.6,29.1,"4,765","4,080","5,450",31.6,27,36.1,"2,770","2,255","3,285",27.3,22.3,32.4,"32,648","30,077","35,219",,,,,,
48,349,TX,Navarro County,"8,801","7,001","10,601",18.3,14.6,22.1,"3,848","3,112","4,584",29.6,23.9,35.2,"2,453","1,930","2,976",26.6,20.9,32.2,"38,871","36,053","41,688",,,,,,
48,351,TX,Newton County,"2,658","2,008","3,308",20.4,15.4,25.3,868,671,"1,064",30.1,23.3,36.9,577,443,711,26.2,20.1,32.3,"37,319","34,362","40,276",,,,,,
48,353,TX,Nolan County,"2,541","1,878","3,204",17.6,13,22.2,"1,210",923,"1,497",30.1,23,37.3,783,589,977,28.4,21.4,35.5,"34,149","30,905","37,392",,,,,,
48,355,TX,Nueces County,"63,272","56,334","70,211",19.9,17.7,22.1,"24,634","21,282","27,985",28.8,24.9,32.8,"16,187","13,900","18,474",26.9,23.1,30.7,"41,009","38,721","43,297",,,,,,
48,357,TX,Ochiltree County,"1,170",950,"1,390",12.1,9.8,14.3,493,399,588,15.9,12.9,19,287,221,353,13.6,10.5,16.7,"55,032","49,410","60,655",,,,,,
48,359,TX,Oldham County,272,205,339,13.6,10.3,17,142,107,177,22.9,17.3,28.6,82,61,103,20.4,15.2,25.7,"40,731","36,477","44,986",,,,,,
48,361,TX,Orange County,"12,624","10,519","14,729",15.6,13,18.2,"4,531","3,665","5,396",22.2,17.9,26.4,"3,111","2,516","3,706",20.8,16.8,24.8,"45,532","42,023","49,041",,,,,,
48,363,TX,Palo Pinto County,"4,624","3,692","5,557",17,13.6,20.4,"1,652","1,286","2,018",24.1,18.8,29.4,"1,077",824,"1,330",22.6,17.3,27.9,"40,141","37,726","42,556",,,,,,
48,365,TX,Panola County,"3,000","2,287","3,712",13.2,10,16.3,"1,097",848,"1,346",19.1,14.8,23.4,731,557,905,17.5,13.4,21.7,"46,456","42,379","50,532",,,,,,
48,367,TX,Parker County,"10,990","8,953","13,028",9.9,8,11.7,"4,223","3,421","5,025",14.6,11.9,17.4,"2,746","2,200","3,292",12.8,10.3,15.4,"62,049","57,818","66,280",,,,,,
48,369,TX,Parmer County,"1,547","1,241","1,852",16.9,13.6,20.2,645,517,774,22.6,18.1,27.1,394,305,483,18.7,14.5,22.9,"36,665","33,136","40,194",,,,,,
48,371,TX,Pecos County,"2,852","2,217","3,487",19.7,15.3,24.1,947,731,"1,163",22.4,17.3,27.5,641,488,794,21.9,16.7,27.1,"37,535","33,919","41,151",,,,,,
48,373,TX,Polk County,"9,736","8,389","11,084",22.6,19.5,25.7,"3,260","2,695","3,826",34.9,28.9,41,"2,273","1,897","2,649",34,28.4,39.7,"36,467","33,515","39,419",,,,,,
48,375,TX,Potter County,"26,250","22,571","29,930",23.1,19.8,26.3,"10,088","8,304","11,872",30.1,24.8,35.5,"6,393","5,133","7,653",28.5,22.9,34.2,"35,563","33,170","37,957",,,,,,
48,377,TX,Presidio County,"1,742","1,338","2,146",23.6,18.2,29.1,734,567,902,32.7,25.3,40.2,480,365,595,32.4,24.6,40.1,"28,636","25,597","31,676",,,,,,
48,379,TX,Rains County,"1,767","1,360","2,174",15.8,12.1,19.4,622,477,766,27.4,21,33.7,413,314,512,24.2,18.4,30,"42,000","38,268","45,732",,,,,,
48,381,TX,Randall County,"10,205","8,372","12,039",8.9,7.3,10.5,"3,282","2,537","4,027",11.4,8.8,14,"2,113","1,591","2,635",10.1,7.6,12.6,"54,323","50,581","58,065",,,,,,
48,383,TX,Reagan County,283,213,354,9.5,7.2,11.9,124,96,152,13.2,10.2,16.2,83,63,103,12.2,9.3,15.1,"54,309","48,923","59,696",,,,,,
48,385,TX,Real County,624,478,770,22,16.9,27.2,236,182,291,40.6,31.3,50.1,159,121,197,38.2,29.1,47.4,"28,823","26,132","31,514",,,,,,
48,387,TX,Red River County,"2,395","1,822","2,969",19.1,14.6,23.7,867,666,"1,069",31.9,24.5,39.3,556,418,694,28,21,34.9,"33,191","30,188","36,194",,,,,,
48,389,TX,Reeves County,"2,708","2,140","3,275",27.4,21.7,33.1,983,787,"1,179",33.7,27,40.5,608,465,751,29,22.2,35.8,"31,568","28,385","34,751",,,,,,
48,391,TX,Refugio County,"1,219",939,"1,499",17.2,13.3,21.2,434,337,531,25.9,20.1,31.7,290,223,357,24,18.4,29.5,"36,920","33,092","40,748",,,,,,
48,393,TX,Roberts County,58,44,72,6.6,5,8.2,19,14,23,8.6,6.3,10.4,13,10,16,9.4,7.2,11.5,"63,082","56,419","69,745",,,,,,
48,395,TX,Robertson County,"3,113","2,446","3,779",20.2,15.9,24.5,"1,174",913,"1,435",29,22.5,35.4,770,589,951,26.4,20.2,32.6,"37,261","33,479","41,043",,,,,,
48,397,TX,Rockwall County,"5,314","4,288","6,339",6.6,5.3,7.9,"2,129","1,699","2,558",8.9,7.1,10.7,"1,430","1,136","1,724",8.1,6.4,9.8,"77,924","73,603","82,246",,,,,,
48,399,TX,Runnels County,"1,591","1,177","2,005",16,11.9,20.2,710,547,872,27.4,21.1,33.6,471,358,584,24.9,18.9,30.9,"34,808","31,799","37,816",,,,,,
48,401,TX,Rusk County,"7,572","6,272","8,872",16.4,13.6,19.2,"2,731","2,265","3,197",23.4,19.4,27.4,"1,727","1,399","2,055",21,17,25,"43,133","39,746","46,520",,,,,,
48,403,TX,Sabine County,"1,943","1,547","2,339",19.2,15.3,23.1,622,493,750,31.1,24.7,37.5,409,319,499,27.6,21.5,33.6,"34,779","31,212","38,347",,,,,,
48,405,TX,San Augustine County,"2,165","1,760","2,570",26.3,21.4,31.2,664,530,799,36.2,28.9,43.6,453,360,546,34.4,27.4,41.5,"29,490","27,097","31,883",,,,,,
48,407,TX,San Jacinto County,"5,086","3,959","6,214",20.6,16,25.2,"1,766","1,393","2,138",32.2,25.4,38.9,"1,132",868,"1,396",27.8,21.3,34.3,"40,305","36,897","43,713",,,,,,
48,409,TX,San Patricio County,"10,990","8,836","13,143",16.3,13.1,19.5,"4,627","3,741","5,512",24.1,19.4,28.7,"2,980","2,363","3,597",21.6,17.2,26.1,"45,152","41,555","48,749",,,,,,
48,411,TX,San Saba County,"1,152",883,"1,422",21.5,16.5,26.5,516,400,631,41.8,32.4,51.1,340,260,420,38.4,29.3,47.4,"34,019","30,556","37,483",,,,,,
48,413,TX,Schleicher County,415,315,516,15.4,11.7,19.2,167,129,206,23.1,17.9,28.5,110,84,136,21.9,16.7,27,"43,902","39,308","48,497",,,,,,
48,415,TX,Scurry County,"2,447","1,945","2,948",17,13.5,20.5,917,736,"1,099",22.7,18.2,27.2,609,486,732,21.7,17.3,26,"45,292","40,585","49,999",,,,,,
48,417,TX,Shackelford County,393,300,487,13.1,10,16.2,134,104,164,18.8,14.6,23,87,66,108,16.3,12.4,20.3,"41,887","37,631","46,142",,,,,,
48,419,TX,Shelby County,"5,265","4,237","6,294",19.9,16,23.8,"1,989","1,561","2,416",27.7,21.7,33.6,"1,310","1,012","1,608",25.5,19.7,31.3,"35,870","32,745","38,995",,,,,,
48,421,TX,Sherman County,373,282,464,13.1,9.9,16.2,145,111,179,17,13,21,96,73,119,15.1,11.5,18.7,"42,931","38,843","47,020",,,,,,
48,423,TX,Smith County,"32,316","28,075","36,557",16.2,14.1,18.3,"12,428","10,567","14,289",23.9,20.3,27.5,"8,000","6,743","9,257",22.2,18.7,25.6,"46,127","43,730","48,524",,,,,,
48,425,TX,Somervell County,798,600,997,10.2,7.7,12.7,349,270,428,16.9,13,20.7,231,176,286,14.8,11.3,18.4,"53,646","48,845","58,447",,,,,,
48,427,TX,Starr County,"23,953","20,168","27,738",38.5,32.4,44.6,"12,474","10,589","14,360",53.5,45.4,61.6,"7,827","6,462","9,192",49.4,40.8,58,"22,418","20,591","24,244",,,,,,
48,429,TX,Stephens County,"1,745","1,361","2,130",19.7,15.4,24,657,514,800,28.3,22.1,34.5,425,327,523,26.9,20.7,33.1,"37,174","33,401","40,947",,,,,,
48,431,TX,Sterling County,163,123,203,13.3,10,16.5,57,44,70,19.1,14.7,23.4,38,29,47,16.7,12.7,20.6,"49,075","43,898","54,252",,,,,,
48,433,TX,Stonewall County,220,167,273,16.8,12.7,20.8,82,63,101,24.6,18.9,30.2,55,42,68,24.7,18.8,30.5,"36,222","32,443","40,001",,,,,,
48,435,TX,Sutton County,523,396,650,12.4,9.4,15.4,208,161,255,17.5,13.6,21.5,137,105,169,15.3,11.7,18.9,"60,915","55,995","65,834",,,,,,
48,437,TX,Swisher County,"1,483","1,155","1,811",22,17.1,26.8,570,445,694,29.7,23.2,36.1,372,286,458,28,21.5,34.5,"31,929","28,580","35,278",,,,,,
48,439,TX,Tarrant County,"254,582","239,517","269,648",14.5,13.6,15.3,"106,476","99,495","113,457",21.2,19.9,22.6,"67,052","62,430","71,674",19.2,17.9,20.5,"53,757","52,748","54,766",,,,,,
48,441,TX,Taylor County,"18,782","15,428","22,136",15.4,12.6,18.1,"6,996","5,585","8,407",22.5,18,27.1,"4,378","3,348","5,408",21.1,16.1,26.1,"42,493","39,931","45,054",,,,,,
48,443,TX,Terrell County,182,138,227,18.8,14.3,23.5,59,45,72,26.7,20.4,32.6,38,29,47,22.6,17.3,28,"30,926","27,884","33,968",,,,,,
48,445,TX,Terry County,"2,570","1,985","3,155",23.1,17.9,28.4,"1,036",808,"1,264",32,24.9,39,662,507,817,29.9,22.9,36.9,"31,926","28,790","35,062",,,,,,
48,447,TX,Throckmorton County,244,187,301,15.5,11.9,19.2,78,60,95,24.3,18.7,29.6,50,38,62,19.8,15.1,24.6,"36,523","32,790","40,255",,,,,,
48,449,TX,Titus County,"5,448","4,478","6,417",18.4,15.2,21.7,"2,441","1,957","2,924",25.9,20.8,31.1,"1,554","1,227","1,881",24.5,19.4,29.7,"37,553","34,645","40,462",,,,,,
48,451,TX,Tom Green County,"16,823","14,167","19,478",16.2,13.6,18.8,"6,072","4,903","7,241",23.6,19,28.1,"3,965","3,153","4,777",22.7,18.1,27.4,"40,399","38,213","42,584",,,,,,
48,453,TX,Travis County,"160,747","151,256","170,238",16,15,16.9,"53,877","49,455","58,299",22.2,20.4,24,"33,077","30,085","36,069",20.6,18.7,22.5,"53,434","52,029","54,838",,,,,,
48,455,TX,Trinity County,"2,694","2,048","3,340",19.7,14.9,24.4,910,703,"1,116",30.6,23.6,37.5,602,459,745,27.6,21,34.1,"33,081","30,026","36,136",,,,,,
